Name;Latitude;Longitude;Capacity
facil_1;628,0;103,0;10000000000
facil_2;291,0;573,0;10000000000
facil_3;129,0;447,0;10000000000
facil_4;973,0;643,0;10000000000
facil_5;830,0;868,0;10000000000
facil_6;398,0;563,0;10000000000
facil_7;731,0;423,0;10000000000
facil_8;201,0;995,0;10000000000
facil_9;167,0;174,0;10000000000
facil_10;13,0;605,0;10000000000
facil_11;446,0;262,0;10000000000
facil_12;229,0;774,0;10000000000
facil_13;740,0;231,0;10000000000
facil_14;21,0;546,0;10000000000
facil_15;224,0;615,0;10000000000
facil_16;605,0;837,0;10000000000
facil_17;473,0;759,0;10000000000
facil_18;758,0;880,0;10000000000
facil_19;93,0;900,0;10000000000
facil_20;580,0;935,0;10000000000
facil_21;622,0;494,0;10000000000
facil_22;513,0;236,0;10000000000
facil_23;659,0;797,0;10000000000
facil_24;606,0;204,0;10000000000
facil_25;267,0;688,0;10000000000
facil_26;28,0;888,0;10000000000
facil_27;606,0;754,0;10000000000
facil_28;841,0;676,0;10000000000
facil_29;823,0;611,0;10000000000
facil_30;1,0;247,0;10000000000
facil_31;195,0;486,0;10000000000
facil_32;644,0;771,0;10000000000
facil_33;524,0;45,0;10000000000
facil_34;581,0;366,0;10000000000
facil_35;769,0;471,0;10000000000
facil_36;78,0;800,0;10000000000
facil_37;940,0;790,0;10000000000
facil_38;867,0;441,0;10000000000
facil_39;243,0;453,0;10000000000
facil_40;410,0;464,0;10000000000
facil_41;465,0;161,0;10000000000
facil_42;417,0;304,0;10000000000
facil_43;616,0;944,0;10000000000
facil_44;609,0;356,0;10000000000
facil_45;822,0;489,0;10000000000
facil_46;738,0;932,0;10000000000
facil_47;462,0;718,0;10000000000
facil_48;847,0;459,0;10000000000
facil_49;563,0;619,0;10000000000
facil_50;792,0;940,0;10000000000
facil_51;434,0;318,0;10000000000
facil_52;1000,0;647,0;10000000000
facil_53;566,0;413,0;10000000000
facil_54;492,0;83,0;10000000000
facil_55;764,0;550,0;10000000000
facil_56;145,0;182,0;10000000000
facil_57;540,0;249,0;10000000000
facil_58;208,0;760,0;10000000000
facil_59;759,0;988,0;10000000000
facil_60;66,0;221,0;10000000000
facil_61;520,0;521,0;10000000000
facil_62;260,0;508,0;10000000000
facil_63;307,0;468,0;10000000000
facil_64;747,0;308,0;10000000000
facil_65;370,0;136,0;10000000000
facil_66;421,0;505,0;10000000000
facil_67;373,0;597,0;10000000000
facil_68;876,0;881,0;10000000000
facil_69;281,0;18,0;10000000000
facil_70;419,0;69,0;10000000000
facil_71;502,0;242,0;10000000000
facil_72;343,0;764,0;10000000000
facil_73;275,0;610,0;10000000000
facil_74;434,0;161,0;10000000000
facil_75;314,0;40,0;10000000000
facil_76;744,0;675,0;10000000000
facil_77;698,0;364,0;10000000000
facil_78;600,0;881,0;10000000000
facil_79;9,0;893,0;10000000000
facil_80;875,0;724,0;10000000000
facil_81;728,0;253,0;10000000000
facil_82;502,0;969,0;10000000000
facil_83;867,0;464,0;10000000000
facil_84;237,0;907,0;10000000000
facil_85;868,0;263,0;10000000000
facil_86;680,0;306,0;10000000000
facil_87;740,0;688,0;10000000000
facil_88;534,0;615,0;10000000000
facil_89;450,0;898,0;10000000000
facil_90;126,0;415,0;10000000000
facil_91;565,0;260,0;10000000000
facil_92;172,0;126,0;10000000000
facil_93;137,0;674,0;10000000000
facil_94;789,0;958,0;10000000000
facil_95;853,0;147,0;10000000000
facil_96;762,0;111,0;10000000000
facil_97;416,0;626,0;10000000000
facil_98;63,0;237,0;10000000000
facil_99;194,0;75,0;10000000000
facil_100;616,0;133,0;10000000000
facil_101;104,0;804,0;10000000000
facil_102;304,0;699,0;10000000000
facil_103;758,0;40,0;10000000000
facil_104;249,0;141,0;10000000000
facil_105;848,0;770,0;10000000000
facil_106;316,0;426,0;10000000000
facil_107;791,0;803,0;10000000000
facil_108;884,0;980,0;10000000000
facil_109;618,0;107,0;10000000000
facil_110;858,0;644,0;10000000000
facil_111;116,0;388,0;10000000000
facil_112;939,0;880,0;10000000000
facil_113;217,0;912,0;10000000000
facil_114;138,0;217,0;10000000000
facil_115;639,0;588,0;10000000000
facil_116;542,0;965,0;10000000000
facil_117;775,0;294,0;10000000000
facil_118;325,0;154,0;10000000000
facil_119;839,0;459,0;10000000000
facil_120;21,0;751,0;10000000000
facil_121;248,0;883,0;10000000000
facil_122;34,0;101,0;10000000000
facil_123;274,0;824,0;10000000000
facil_124;408,0;641,0;10000000000
facil_125;923,0;320,0;10000000000
facil_126;838,0;846,0;10000000000
facil_127;83,0;772,0;10000000000
facil_128;938,0;432,0;10000000000
facil_129;913,0;766,0;10000000000
facil_130;758,0;816,0;10000000000
facil_131;481,0;156,0;10000000000
facil_132;548,0;809,0;10000000000
facil_133;660,0;393,0;10000000000
facil_134;773,0;579,0;10000000000
facil_135;261,0;97,0;10000000000
facil_136;380,0;849,0;10000000000
facil_137;433,0;893,0;10000000000
facil_138;312,0;347,0;10000000000
facil_139;295,0;480,0;10000000000
facil_140;277,0;519,0;10000000000
facil_141;833,0;970,0;10000000000
facil_142;760,0;470,0;10000000000
facil_143;33,0;455,0;10000000000
facil_144;289,0;176,0;10000000000
facil_145;283,0;845,0;10000000000
facil_146;953,0;937,0;10000000000
facil_147;2,0;939,0;10000000000
facil_148;164,0;71,0;10000000000
facil_149;539,0;756,0;10000000000
facil_150;679,0;880,0;10000000000
facil_151;309,0;113,0;10000000000
facil_152;857,0;842,0;10000000000
facil_153;184,0;455,0;10000000000
facil_154;181,0;70,0;10000000000
facil_155;136,0;928,0;10000000000
facil_156;23,0;17,0;10000000000
facil_157;127,0;710,0;10000000000
facil_158;657,0;422,0;10000000000
facil_159;248,0;593,0;10000000000
facil_160;525,0;519,0;10000000000
facil_161;109,0;805,0;10000000000
facil_162;754,0;487,0;10000000000
facil_163;484,0;90,0;10000000000
facil_164;923,0;157,0;10000000000
facil_165;195,0;38,0;10000000000
facil_166;74,0;961,0;10000000000
facil_167;261,0;663,0;10000000000
facil_168;984,0;135,0;10000000000
facil_169;281,0;227,0;10000000000
facil_170;673,0;176,0;10000000000
facil_171;78,0;322,0;10000000000
facil_172;177,0;543,0;10000000000
facil_173;590,0;199,0;10000000000
facil_174;559,0;609,0;10000000000
facil_175;9,0;343,0;10000000000
